query_id,explicit_subset,gold_citation,gold_family,likely_statute_family,predicted_family_consistent,gold_in_fused_top200,gold_fused_rank,gold_in_rerank_input,gold_rerank_input_rank,gold_rank_after_rerank,gold_in_final_cut,gold_in_final_predictions,gold_drop_stage,secondary_loss_tags,dynamic_mode,fixed_top_k,rule_laws_exact_count,rule_laws_exact_citations,rule_exact_gold_hit,rule_exact_spurious_count,final_predictions
val_006,1,BGE 121 IV 207 E. 2a,,OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 398 Abs. 2 OR,OR,OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 41 Abs. 1 OR,OR,OR,1,1,11,1,11,18,0,0,cut_by_fixed_top_k,,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 99 Abs. 2 OR,OR,OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,BGE 137 III 539 E. 4.1,,OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,BGE 137 III 539 E. 5.1,,OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,BGE 137 III 539 E. 5.2,,OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,BGE 129 III 181 E. 3.2,,OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_007,1,Art. 98 Abs. 2 IPRG,IPRG,ZGB;ZPO,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 100 Abs. 1 IPRG,IPRG,ZGB;ZPO,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 641 Abs. 2 ZGB,ZGB,ZGB;ZPO,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 292 StGB,STGB,ZGB;ZPO,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 197 Abs. 1 ZGB,ZGB,ZGB;ZPO,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 3 Abs. 2 ZGB,ZGB,ZGB;ZPO,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 933 ZGB,ZGB,ZGB;ZPO,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 940 Abs. 1 ZGB,ZGB,ZGB;ZPO,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 934 Abs. 1 ZGB,ZGB,ZGB;ZPO,1,1,33,1,33,35,0,0,reranked_too_low,cut_by_fixed_top_k;lost_to_wrong_family_candidate,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 934 Abs. 1bis ZGB,ZGB,ZGB;ZPO,1,1,35,1,35,37,0,0,reranked_too_low,cut_by_fixed_top_k;lost_to_wrong_family_candidate,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 934 Abs. 2 ZGB,ZGB,ZGB;ZPO,1,1,37,1,37,38,0,0,reranked_too_low,cut_by_fixed_top_k;lost_to_wrong_family_candidate,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 8 ZGB,ZGB,ZGB;ZPO,1,1,73,1,73,13,0,0,cut_by_fixed_top_k,lost_to_wrong_family_candidate,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 245 Abs. 2 OR,OR,ZGB;ZPO,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 15 OR,OR,ZGB;ZPO,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,Art. 16 ZGB,ZGB,ZGB;ZPO,1,1,85,1,85,146,0,0,reranked_too_low,cut_by_fixed_top_k;lost_to_wrong_family_candidate,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,BGE 139 III 305 E. 5,,ZGB;ZPO,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,BGE 132 III 155 E. 4,,ZGB;ZPO,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,BGE 144 III 264 E. 5.1,,ZGB;ZPO,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_007,1,BGE 141 III 433 E. 2.5.1,,ZGB;ZPO,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 3 631.253.4;Art. 33 Abs. 8 131.224.2;Art. 5 Abs. 2 631.253.4;Art. 10 Abs. 4 631.253.4;Art. 249 ZPO
val_008,0,Art. 107 Abs. 2 BGG,BGG,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 333 Abs. 1 StGB,STGB,STGB;OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 333 Abs. 1 StPO,STPO,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 314 StGB,STGB,STGB;OR,1,1,1,1,1,133,0,0,reranked_too_low,cut_by_fixed_top_k,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 428 Abs. 1 StPO,STPO,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 429 Abs. 1 StPO,STPO,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 436 Abs. 1 StPO,STPO,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 436 Abs. 2 StPO,STPO,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 42 Abs. 1 StGB,STGB,STGB;OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 44 Abs. 1 StGB,STGB,STGB;OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 49 Abs. 2 StGB,STGB,STGB;OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 50 StGB,STGB,STGB;OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 100 Abs. 1 BGG,BGG,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,BGE 131 III 91 E. 5.2,,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,6B_1233/2016 E. 1,,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,BGE 135 III 334 E. 2,,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,6B_904/2020 E. 1.1,,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,BGE 149 IV 42 E. 3.5,,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 110 Abs. 3 StGB,STGB,STGB;OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 12 Abs. 1 StGB,STGB,STGB;OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 25 StGB,STGB,STGB;OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 26 StGB,STGB,STGB;OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 29 Abs. 2 BV,BV,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 32 Abs. 2 BV,BV,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,Art. 9 Abs. 1 StPO,STPO,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,6B_128/2014 E. 5.2.2,,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,6B_1110/2014 E. 2.3,,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,BGE 143 IV 63 E. 2.2,,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_008,0,BGE 141 IV 132 E. 3.4.1,,STGB;OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 67 Abs. 4bis StGB;Art. 10 Abs. 3 173.712.22;Art. 1 Abs. 2 BStGerNR;Art. 4 Abs. 1 611.015.3;Art. 20 BEG
val_009,0,Art. 308 Abs. 1 ZGB,ZGB,SCHKG;ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 129 Abs. 3 ZGB,ZGB,SCHKG;ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 285 Abs. 1 ZGB,ZGB,SCHKG;ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 277 Abs. 2 ZGB,ZGB,SCHKG;ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 288 Abs. 1 ZGB,ZGB,SCHKG;ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 291 ZGB,ZGB,SCHKG;ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 292 ZGB,ZGB,SCHKG;ZGB,1,1,1,1,1,116,0,0,reranked_too_low,cut_by_fixed_top_k;lost_to_wrong_family_candidate,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 100 Abs. 1 BGG,BGG,SCHKG;ZGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 277 Abs. 1 ZGB,ZGB,SCHKG;ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 286 Abs. 1 ZGB,ZGB,SCHKG;ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,Art. 286 Abs. 2 ZGB,ZGB,SCHKG;ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,5A_561/2020 E. 5.1.1,,SCHKG;ZGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,5A_954/2015 E. 3.3,,SCHKG;ZGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_009,0,BGE 137 III 193 E. 2.1,,SCHKG;ZGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 11 Abs. 1 ELG;Art. 7 Abs. 1 FamZG;Art. 4 Abs. 1 FamZG;Art. 64 Abs. 1 SchKG;Art. 67 Abs. 1 SchKG
val_010,0,Art. 405 Abs. 1 ZPO,ZPO,OR;ZPO,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 2 412.106.12;Art. 8 Abs. 1 BetmPV;Art. 28 Abs. 2 VFSD;Art. 3 Abs. 1 221.434;Art. 11 Abs. 2 414.134.1
val_010,0,Art. 300 ZPO,ZPO,OR;ZPO,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 2 412.106.12;Art. 8 Abs. 1 BetmPV;Art. 28 Abs. 2 VFSD;Art. 3 Abs. 1 221.434;Art. 11 Abs. 2 414.134.1
val_010,0,Art. 397 Abs. 1 OR,OR,OR;ZPO,1,1,15,1,15,212,0,0,reranked_too_low,cut_by_fixed_top_k,fixed_top_k,5,0,,0,0,Art. 2 412.106.12;Art. 8 Abs. 1 BetmPV;Art. 28 Abs. 2 VFSD;Art. 3 Abs. 1 221.434;Art. 11 Abs. 2 414.134.1
val_010,0,Art. 100 Abs. 1 OR,OR,OR;ZPO,1,1,1,1,1,208,0,0,reranked_too_low,cut_by_fixed_top_k,fixed_top_k,5,0,,0,0,Art. 2 412.106.12;Art. 8 Abs. 1 BetmPV;Art. 28 Abs. 2 VFSD;Art. 3 Abs. 1 221.434;Art. 11 Abs. 2 414.134.1
val_010,0,Art. 100 Abs. 2 OR,OR,OR;ZPO,1,1,38,1,38,222,0,0,reranked_too_low,cut_by_fixed_top_k,fixed_top_k,5,0,,0,0,Art. 2 412.106.12;Art. 8 Abs. 1 BetmPV;Art. 28 Abs. 2 VFSD;Art. 3 Abs. 1 221.434;Art. 11 Abs. 2 414.134.1
val_010,0,Art. 101 Abs. 3 OR,OR,OR;ZPO,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 2 412.106.12;Art. 8 Abs. 1 BetmPV;Art. 28 Abs. 2 VFSD;Art. 3 Abs. 1 221.434;Art. 11 Abs. 2 414.134.1
